docking_score,smile
-7.0,CCOC(=O)c1ccc(NC(=O)CSc2nnnn2c2cccc(C(=O)C)c2)cc1
-6.4,CS(=O)(=O)N(CC(=O)Nc1c(F)cccc1F)c1cccc(Br)c1
-5.6,COc1cccc(NC(=O)Nc2cc(OC)cc(OC)c2)c1
-6.2,CCCCNC(=O)c1ccccc1NC(=O)c1ccc(F)cc1
-5.9,CC(C)(C)c1csc(NC(=O)[C@H](CC(=O)O)NCc2ccco2)n1
-6.7,CC(=O)c1cccc(NC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1
-7.1,CCOC(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)C1
-6.2,COC(=O)c1ccc(NC(=O)[C@H](C)N(c2ccc(Oc3ccccc3)cc2)S(=O)(=O)C)cc1
-6.7,CCOc1ccc([C@H](C)NC(=S)Nc2cccc(C(=O)C)c2)cc1
-6.4,Cc1cc(=O)oc2cc(NC(=S)NCc3cccs3)ccc12
-6.4,CNc1nc(OCCNC(=O)Nc2ccccc2)nc(N2CCOCC2)n1
-4.7,COC(=O)C(C(=O)OC)N1C(=O)CCC1=O
-5.5,CCOc1ccc(NC(=O)NCCCn2cc(Br)cn2)cc1
-6.4,CC(C)c1ccc(N(CC(=O)Nc2ccc(C(F)(F)F)cc2)S(=O)(=O)C)cc1
-5.7,Cc1cc(S(=O)(=O)NC2CC(C)(C)NC(C)(C)C2)c(C)cc1Br
-6.3,CCc1cc(C(=O)OC)c(NC(=S)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)s1
-5.9,CCCCC(=O)Nc1ccc(C(=O)Nc2ccc(I)cc2)cc1
-6.0,CCOC(=O)c1c(NC(=S)N2CCN(C(=O)[C@H]3CCCO3)CC2)sc2c1CCCCCC2
-7.3,Cc1cc(C)cc(C(=O)NC(=S)Nc2ccc(N3CCN(C(=O)c4ccco4)CC3)c(Cl)c2)c1
-6.9,Cc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(Br)c1
-6.5,COc1ccc([C@H](NC(=O)COc2ccc(Cl)cc2)c2ccccc2)cc1
-6.0,COC(=O)c1sccc1NC(=S)Nc1sc2c(c1C(=O)OC)CC[C@H](C)C2
-5.8,COc1ccc(NC(=S)Nc2cnn(Cc3c(F)cccc3Cl)c2)cc1OC
-6.4,CC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1
-6.2,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1
-6.3,COc1ccc(NC(=O)c2ccccc2N(C)S(C)(=O)=O)cc1Cl
-6.2,COc1cc(S(=O)(=O)Nc2cccc(C(=O)O)c2)c(OC)cc1Cl
-5.6,Cc1cc(CNC(=O)Nc2ccc(Br)cc2Cl)nn1C
-6.1,COC(=O)c1ccc(C(=O)OC)c(NC(=O)[C@H](C)Sc2ccc(C)cc2)c1
-6.5,CCc1c(C)sc(NC(=S)Nc2ccc(C(=O)N3CCCCC3)cc2)c1C(=O)OC
-6.7,CCOC(=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2)cc1
-5.8,CSc1ccccc1NC(=O)CN(c1ccccc1F)S(C)(=O)=O
-6.4,COC(=O)c1sc2cc(NC(=S)N3CCN(C(=O)c4ccco4)CC3)ccc2c1Cl
-6.4,COc1ccc(C)cc1NC(=S)NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1
-5.8,CCc1cc(C(=O)OC)c(NC(=S)N[C@@H](C)c2ccc(OC)c(OC)c2)s1
-5.6,COc1ccc(S(=O)(=O)Nc2ccc(Br)c(Cl)c2)cc1OC
-5.7,Cc1cc(NC(=O)c2ccccc2C)c(C)cc1I
-6.5,CCOC(=O)C1=C(c2ccccc2)NC(=S)N[C@@H]1c1ccc(OCc2ccccc2F)cc1
-7.2,COC(=O)c1ccccc1NC(=O)Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
-6.9,CS(=O)(=O)N(CC(=O)Nc1ccc(F)c(F)c1)c1ccc(Cl)c(C(F)(F)F)c1
-7.3,Cc1ccc(S(=O)(=O)N2C(=O)CC[C@H]2C(=O)Nc2ccc(OCc3ccccc3)cc2)cc1
-5.7,CCCCC(=O)Nc1ccc(C(=O)NCCCn2ccnc2)cc1
-6.2,CCN(CC)c1ccc(n2nc3cc(C)c(NC(=O)c4cccs4)cc3n2)cc1
-6.2,CC(=O)c1ccc(NC(=S)Nc2ccccc2I)cc1
-6.2,CCSc1ccccc1C(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1
-6.9,CC(=O)c1cccc(NC(=S)NC2CCN(Cc3ccccc3)CC2)c1
-5.6,CC[C@H](C)c1ccc(OCC(=O)NCc2ccco2)cc1
-6.4,NS(=O)(=O)c1ccc(CNC(=O)Nc2ccc(Br)cc2Cl)cc1
-5.8,Cc1cc(NC(=O)c2ccccc2F)c(C)cc1I
-6.1,CCCCc1ccc(NS(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)cc1
-6.6,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(C(=O)C)cc3)cc2)cc1
-6.5,CCCNC(=O)c1ccccc1NC(=O)CN(c1ccccc1CC)S(=O)(=O)c1ccc(C)cc1
-5.7,CCOC(=O)[C@H](C)Oc1cc2oc(=O)c(CC(=O)OC)c(C)c2cc1Cl
-5.2,CCOc1ccccc1NC(=O)C(=O)NCCN(C)C
-7.2,Cc1c(NC(=S)Nc2cccc(C(F)(F)F)c2)c(=O)n(c2ccccc2)n1C
-5.9,COCCNC(=O)c1ccccc1NC(=O)[C@H](C)SCc1ccccc1
-6.2,COc1ccccc1N1CCN(C(=O)c2ccccc2N(C)S(=O)(=O)c2ccc(C)cc2)CC1
-6.8,CC(=O)c1cccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1
-6.3,CCOC(=O)c1c(NC(=S)N[C@@H](C)c2ccc3c(c2)OCO3)sc2c1CCCCC2
-6.1,COc1ccc(C(C)(C)C)cc1NC(=O)Nc1ccc(OC)c(OC)c1
-7.4,Cc1ccc(S(=O)(=O)N2C(=O)CC[C@H]2C(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1
-6.8,Cc1ccc(S(=O)(=O)N2C(=O)CC[C@@H]2c2nc(c3ccc(Br)cc3)no2)cc1
-6.3,COc1ccc(S(=O)(=O)N2CCN(c3cccc(Cl)c3Cl)CC2)cc1C
-7.5,COc1ccc(C(=O)Nc2ccc(c3nnc4c5ccccc5c(C)nn34)cc2)cc1
-5.8,CCN(CC)C(=O)c1sc(NC(=S)Nc2nc3c(s2)C[C@@H](C)CC3)c(C(=O)OC)c1C
-5.9,COCCNC(=O)c1ccccc1NC(=O)CSCc1ccccc1Br
-6.4,COC(=O)c1cccc(NC(=O)c2ccc(N(C)S(=O)(=O)c3ccccc3)cc2)c1C
-5.7,CCOC(=O)c1sc(NC(=S)N2C[C@H](C)O[C@@H](C)C2)c(C(=O)OCC)c1C
-6.5,CC(=O)c1cccc(NC(=O)[C@@H](C)NS(=O)(=O)c2ccc(Br)cc2)c1
-6.7,COc1ccc(CN2c3ccccc3[C@@](O)(CC(=O)c3cccnc3)C2=O)cc1OC
-5.7,COc1cc(S(=O)(=O)N2CCc3ccccc32)c(OC)cc1Cl
-6.6,CCOC(=O)c1ccc(NC(=S)N[C@@H]2CCCc3ccccc23)cc1
-7.0,Cc1ccc(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)cc1Cl
-6.1,CC[C@@H](C)c1ccccc1NC(=S)Nc1sc(C(=O)N(C)C)c(C)c1C(=O)OC
-6.0,COc1ccc(OC)c(NC(=S)Nc2ccc(CN3CCCCC3)cc2)c1
-6.1,COc1ccc(NC(=O)COc2ccc(S(=O)(=O)N(C)Cc3ccccc3)cc2)c(OC)c1
-6.3,COc1ccc(C(=O)NC(=S)Nc2nc3c(cccc3Cl)s2)cc1OC
-6.9,Cc1cccc(C(=O)NCc2nnc(SCc3ccc(F)cc3)n2C)c1
-5.8,COC(=O)C1=C(C)N=C2SCC(=O)N2[C@@H]1c1ccc(OC)c(OC)c1
-6.2,COc1ccc(NC(=O)c2ccco2)cc1NC(=S)NC(=O)COc1ccccc1
-6.1,COc1cc(OC)c(NC(=O)CSc2nnc(c3ccccc3)n2C)cc1Cl
-6.8,Cc1csc(NC(=O)CSc2nnc(CCNC(=O)c3cccc(C)c3)n2C)n1
-7.2,CCn1c(COc2cccc(C)c2C)nnc1SCC(=O)Nc1cc(C)cc(C)c1
-6.8,C[C@H](NC(=O)c1ccc(Cl)c(Cl)c1)c1nnc(SCC(=O)Nc2ccc(F)cc2)n1C
-4.9,CCCCOc1ccc(Cl)cc1CSc1nnc(CC)n1N
-5.2,COC(=O)[C@H](CCSC)NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
-6.6,CSCC[C@H](NC(=O)c1ccccc1)C(=O)OCC(=O)N1c2ccccc2Sc2ccccc12
-5.1,CNC(=O)C(=O)Nc1ccc(C(C)C)cc1
-7.4,Cc1ccc(C(=O)Nc2cccc([N+](=O)[O-])c2)cc1S(=O)(=O)Nc1cccc(C(=O)O)c1
-7.1,O=C(N[C@@H](Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12)OCc1ccccc1
-6.3,Cc1cccc2c1N(CCc1ccccc1)C(=O)C2=O
-6.1,Nc1nonc1C(=O)NCCNCc1ccc(Cl)cc1
-6.3,COc1cc(C=O)ccc1OCC(=O)Nc1ccc2c(c1)OCCO2
-6.8,CC[C@@]1(C)Cc2c(sc3nnn(Cc4ccc(Cl)cc4Cl)c(=O)c23)CO1
-6.3,CC[C@]1(C)Cc2c(sc3nnn(Cc4ccc(Cl)cc4Cl)c(=O)c23)CO1
-6.0,COc1cc(OC)c(NC(=O)CSc2nnc(c3ccncc3)n2C)cc1Cl
-6.4,O=C(NCc1ccc2c(c1)OCO2)c1nc2ccccc2s1
-7.8,COC(=O)c1ccc([C@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2Cc2ccc3c(c2)OCO3)cc1
-6.9,CCOC(=O)c1ccc(NC(=O)CSc2nnc(c3ccco3)n2c2ccccc2)cc1
-5.6,COc1cc(OC)c(NC(=O)CSc2nnc(NC(=O)C)s2)cc1Cl
-6.2,C[C@H]1CCc2c(sc3ncnc(SCCC(=O)NCCc4ccccc4)c23)C1
-7.6,Cc1ccccc1NC(=O)COc1ccc(c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1
-5.7,CNC(=O)COc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1
-7.2,COc1ccc(CN(C2=NS(=O)(=O)c3ccccc23)c2ccc(OC(=O)c3ccco3)cc2)cc1
-5.6,CCCN(CCC)C(=O)c1cnn(c2ccc(C)c(C)c2)c1NC(=O)C
-6.8,CC(C)NC(=O)C[C@@H](c1ccccc1)c1cc(Br)ccc1O
-6.1,CC(C)NC(=O)C[C@H](c1ccccc1)c1cc(Br)ccc1O
-7.1,Cc1ccc(F)cc1NC(=O)CSc1nnc(CCNC(=O)c2ccc(Cl)cc2)n1C
-6.7,Cn1c(CNC(=O)c2ccc(F)cc2)nnc1SCC(=O)c1ccc(Br)cc1
-4.6,COc1ccc(NC(=O)CN(C)C)cc1
-6.7,CCn1c2ccccc2c2cc(NC(=S)NC(=O)c3ccco3)ccc12
-6.9,CCc1ccccc1N1C(=O)C[C@@H](SCC(=O)Nc2ccc(F)cc2)C1=O
-6.8,Cc1ccccc1OCc1nn2c(COc3ccccc3)nnc2s1
-6.0,CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)Nc2cccc(Cl)c2)cc1
-5.5,CCOc1cccc(CNCCO)c1OCc1ccc(Cl)cc1
-7.2,Cc1cc(O)ccc1Nc1nc(c2ccccc2)cs1
-4.8,CCCOc1ccc([C@@H](O)CCN[C@@H](CC(=O)O)c2ccccc2)cc1
-6.5,Cc1nc2sc3c(c2c(SCC(=O)Nc2nc(c4ccccc4)ns2)n1)CCC3
-6.8,Nc1nc(Cc2c[nH]c3ccccc23)nc(NC2CCCCC2)n1
-6.1,COc1ccc(NC(=O)CSc2ncn(c3ccccc3)n2)cc1Cl
-5.5,CCOc1cc(CNCCO)cc(Br)c1OCc1ccc(F)cc1
-6.6,O=C(Nc1ccc2c(c1)OCCO2)C1(c2ccccc2)CCOCC1
-6.1,CCOC(=O)[C@@H](C)Sc1nc2ccccc2c(=O)n1CC1CCCCC1
-5.6,COc1ccc(S(=O)(=O)Nc2ccc(I)cc2)cc1Cl
-6.2,COC(=O)C1=CN(Cc2ccc(F)cc2)C=C(C(=O)OC)C1c1ccc(C)c([N+](=O)[O-])c1
-5.5,CCCCC(=O)Nc1ccc(N2CCN(C(=O)CC)CC2)cc1
-6.0,CCCC(=O)NC(=S)Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)c(Cl)c1
-7.8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nc(c4ccc(F)cc4)cs3)cc2)n1
-5.9,Cc1cccc(OCC(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)c1
-6.1,Cc1sc2ncnc(SCC(=O)NC[C@H]3CCCO3)c2c1c1ccc(Cl)cc1
-6.4,O=C(OCc1ccc(F)cc1Cl)c1ccc([N+](=O)[O-])cc1
-7.5,COc1ccc(CN2C(=O)c3oc4ccc(F)cc4c(=O)c3[C@@H]2c2cccc([N+](=O)[O-])c2)cc1
-6.4,c1coc(c2nnc(SCc3nc(c4ccccc4)no3)n2c2ccccc2)c1
-5.5,COc1ccc(NC(=O)CSc2ccc(Br)cc2)cc1Cl
-6.0,CCCCCOc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1
-6.1,COc1ccc(Cl)cc1NC(=O)CSc1nnc(CCNC(=O)c2cccs2)n1C
-6.7,Cc1ccc(CNC(=O)COc2c(C)cccc2C)cc1
-6.1,COc1ccc2cc(Br)ccc2c1CC(=O)Nc1cc(C)on1
-6.6,COc1ccc2cc(Br)ccc2c1CC(=O)Nc1ccc(C(=O)C)cc1
-6.1,CCN(CC)c1ccc2cc(C(=O)NCc3ccccc3)c(=O)oc2c1
-7.7,Cc1nnc2sc(c3ccc(C)c(NC(=O)CSc4ccc(Cl)cc4)c3)nn12
-5.6,COc1ccc(-c2nc(NC(=O)CSc3nnc(C)s3)ns2)cc1
-6.0,CCOC(=O)[C@@H](C)Oc1ccc(CN[C@@H](C)c2ccccc2)cc1OC
-6.2,O=Cc1ccc(OCC(=O)Nc2ccc(F)c(Cl)c2)cc1
-6.8,COc1cc(OC)c(NC(=O)CSc2nnc(NC(=O)CCc3ccccc3)s2)cc1Cl
-6.4,COc1ccc(CC(=O)NC(=S)Nc2ccc(C)c(Cl)c2)cc1
-6.5,O=C(CSc1ncn(-c2ccccc2)n1)Nc1ccc2c(c1)OCCO2
-6.1,O=Cc1ccc(OCC(=O)N2CCN(c3ccccc3)CC2)cc1
-6.1,CCCCc1nnc(NC(=O)CSc2nc(=O)cc(N)n2c2cccc(C)c2)s1
-6.0,CCC(C)(C)C1CCC(NC(=O)C(=O)Nc2ccc3c(c2)OCO3)CC1
-7.5,O=C1[C@H](Oc2ccccc2)[C@@H](c2ccc3c(c2)OCO3)N1Cc1ccc2c(c1)OCO2
-7.2,O=C1[C@@H](Oc2ccccc2)[C@H](c2ccc3c(c2)OCO3)N1Cc1ccc2c(c1)OCO2
-6.9,O=C1[C@H](Oc2ccccc2)[C@H](c2ccc3c(c2)OCO3)N1Cc1ccc2c(c1)OCO2
-6.4,O=C(Nc1ccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cc1)c1cccs1
-6.1,CN(CC(=O)NCCCc1ccccc1)S(=O)(=O)c1cc(Cl)ccc1Cl
-5.8,COc1cc(Cl)c(C)cc1NC(=O)CCCN(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
-6.2,CCc1cc(OCCCCn2cnc3ccccc3c2=O)ccc1Cl
-4.9,CC1(C)NC(=O)N(CCCCSc2ccc(Cl)cc2)C1=O
-6.2,O=c1c2ccccc2ncn1CCOCCOc1ccc(Cl)cc1
-6.0,Cc1ccc(OCCOCCn2cnc3ccccc3c2=O)c(C)c1
-6.2,Cc1ccc(OCCCCn2cnc3ccccc3c2=O)c(Cl)c1
-5.9,O=c1c2ccccc2ncn1CCOCCOc1ccc(Cl)cc1Cl
-6.2,CCc1cc(OCCOCCn2cnc3ccccc3c2=O)ccc1Cl
-6.3,COc1cccc(OCCCn2cnc3ccccc3c2=O)c1
-6.2,CC1(C)NC(=O)N(CCCOc2ccc(OCc3ccccc3)cc2)C1=O
-6.0,Cc1ccc(OCCCn2cnc3ccccc3c2=O)c(I)c1
-5.7,CCOc1cc(C=O)ccc1OCCCN1C(=O)NC(C)(C)C1=O
-6.2,Cc1ccc(OCCOc2ccc(Cl)c3cccnc23)c([N+](=O)[O-])c1
-5.5,CC1(C)NC(=O)N(CCOCCOc2ccc3ccccc3c2Br)C1=O
-5.6,O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Br)cc1
-5.1,CCCCSc1ccc(NC(=O)CSc2ccccn2)cc1
-6.2,CC(C)c1cccc(OCCCn2cnc3ccccc3c2=O)c1
-6.4,CC(C)c1ccc(OCCCn2cnc3ccccc3c2=O)cc1
-5.9,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)c(C)c2Cl)cc1
-6.0,CC1(C)NC(=O)N(CCCOc2cccc(Oc3ccccc3)c2)C1=O
-6.2,COc1ccc(C(=O)NCCOc2ccc(C)c(C)c2)cc1
-6.1,O=c1c2ccccc2ncn1CCCCOc1ccc(Br)cc1
-7.1,O=C(C[C@@]1(O)c2ccccc2N(CCOc2ccccc2)C1=O)c1ccc2c(c1)OCCO2
-5.8,Cc1cc(Cl)cc(Cl)c1OCCCCn1cnc2ccccc2c1=O
-6.1,COC(=O)C1=C(N)Oc2cc(C)oc(=O)c2[C@]12c1ccccc1NC2=O
-6.9,Nc1nc(Nc2ccc(F)cc2)sc1C(=O)c1ccc2c(c1)OCO2
-6.4,COc1ccc(CCN2C(=O)N[C@@](NC(=O)c3ccccc3)(C(F)(F)F)C2=O)cc1OC
-6.5,O=C(N[C@@]1(C(F)(F)F)NC(=O)N(c2ccc(Cl)cc2)C1=O)c1ccccc1F
-6.6,Cc1ccc(S(=O)(=O)N[C@]2(C(F)(F)F)NC(=O)N(c3ccc(F)c(Cl)c3)C2=O)cc1
-6.5,C[C@@H](c1ccccc1)N1C(=O)N[C@@](NC(=O)c2ccc(F)cc2)(C(F)(F)F)C1=O
-5.1,CCCCNCc1ccc(OC)c(OCC(N)=O)c1
-6.0,COC(=O)c1c2c(sc1NC(=S)NC(=O)c1c(Br)c(C)nn1C)CCCCCC2
-6.9,O=C(NCc1ccccc1)C(=O)c1c(c2ccccc2)cc2ccccn12
-7.2,COc1ccc(n2nc3cc(C)c(NC(=S)NC(=O)c4ccccc4[N+](=O)[O-])cc3n2)cc1Cl
-6.4,O=c1oc2ccccc2cc1c1csc(c2cccnc2)n1
-6.1,CCOc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1
-6.0,COCCCN1C(=O)N(c2ccc(F)cc2)C(=O)[C@H]1CC(=O)Nc1ccccc1
-5.4,Cc1ccc(SCCNS(=O)(=O)c2ccc3ccccc3c2)cc1
-5.0,O=S(=O)(NCCSc1ccccc1)c1ccc2ccccc2c1
-5.8,COc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2)c(OC)c1
-6.5,O=C(CN(c1ccccc1)S(=O)(=O)c1ccc(F)cc1)Nc1cccc(C(F)(F)F)c1
-7.1,Cc1ccc(N2C(=O)[C@H]3C(=O)Oc4ccc(Br)cc4[C@@H]3C3(CCCC3)C2=O)cc1
-5.3,O=C1OCCN(Cc2ccc3c(c2)OCO3)C1=O
-6.3,CCOc1ccccc1n1c(S)nnc1c1cccc([N+](=O)[O-])c1
-6.7,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)c1cccc([N+](=O)[O-])c1)Oc1ccccc1
-5.8,O=C(O)c1cccc(NC(=O)c2cccc(S(=O)(=O)N(CCO)CCO)c2)c1
-7.0,COc1ccc(CNC(=O)C(=O)Nc2cccc3ccccc32)cc1
-6.8,CCC(CC)C(=O)Nc1cccc(C(=O)N2CCc3ccccc23)c1
-6.1,COc1ccc(NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](C)OCc2ccccc2)cc1
-6.0,COc1ccccc1NC(=O)[C@H](NC(=O)OC(C)(C)C)[C@H](C)OCc1ccccc1
-6.1,COc1ccc(CCNC(=O)C(=O)Nc2cc(C)ccc2OC)cc1
-6.1,CCOC(=O)c1ccc(NC(=O)C(=O)NCc2ccc(Cl)cc2)cc1
-4.5,COC(=O)[C@@H](CCSC)NC(=O)c1ccco1
-5.4,CC(C)(C)c1ccc(OC(=O)c2cccs2)cc1
-5.6,COC(=O)c1ccccc1OC(=O)c1ccccc1[N+](=O)[O-]
-5.2,CCCCOc1ccc(C(=O)NCCC(=O)O)cc1
-6.1,Nc1nc(OCC(F)(F)F)cc(Oc2ccccc2F)n1
-4.8,C=Cn1c(C)c(CCCCCC)cc1C(=O)C(F)(F)F
-6.5,CCC(CC)C(=O)Nc1cccc(C(=O)Nc2ccc3c(c2)OCO3)c1
-4.9,COCCSc1ccccc1C(=O)NC[C@H]1CCCO1
-6.0,COCCSc1ccccc1C(=O)Nc1cc([N+](=O)[O-])ccc1C
-5.9,COCCSc1ccccc1C(=O)N1CCc2ccccc12
-5.6,COCCSc1ccccc1C(=O)Nc1cc(OC)c(Cl)cc1OC
-5.9,COCCSc1ccccc1C(=O)NCc1ccc(S(N)(=O)=O)cc1
-5.6,COCCSc1ccccc1C(=O)Nc1nnc(C)s1
-6.5,CC[C@@H](C)c1ccccc1NC(=O)[C@@H]1CC(=O)N(c2ccc(C)cc2)C1
-5.4,COCCSc1nnc(NC(=O)CCCOc2ccc(Cl)cc2Cl)s1
-6.5,Cc1cccc2s/c(=N\S(=O)(=O)c3ccccc3[N+](=O)[O-])[nH]c21
-5.7,COc1cc(C(=O)N2CCN(C(=O)c3ccco3)CC2)c([N+](=O)[O-])cc1OC
-5.1,COCCSc1nnc(NC(=O)Cc2cccs2)s1
-5.2,CCC[C@@H](C)c1nnc(NC(=O)[C@H]2CCCO2)s1
-4.6,COCCSc1nnc(NC(=O)[C@@H]2CCCO2)s1
-6.9,COc1ccccc1c1nnc(SCC(=O)Nc2ccc(S(=O)(=O)N)cc2)n1C
-5.5,COc1cccc(-c2nc(=S)c3c(n2CCO)CCCC3)c1
-7.2,CCn1c2ccccc2c2cc(NC(=O)CSc3nnc(c4cnccn4)n3CC)ccc12
-5.7,Cc1cc(=O)oc2ccc(OC(=O)CSc3ccc(Cl)cc3)cc12
-6.8,NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(Cc3cccs3)n2c2ccccc2)cc1
-6.5,O=C(Nc1cccc(Cl)c1N1CCCCC1)c1ccccc1F
-5.6,COCCCNC(=O)[C@@H](C)NS(=O)(=O)c1ccc(Br)cc1
-6.6,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3C(F)(F)F)CC2)c1
-6.2,Cc1ccc(C(=O)NCCNC(=O)c2ccc(C)nc2)cn1
-6.7,O=C(CCn1cnc2ccccc2c1=O)Nc1nnc(SCCC(=O)Nc2ccccc2)s1
-5.8,Cn1c2ccccc2n(CCCOc2ccc(Br)cc2)c1=O
-6.4,CCCn1c2ccccc2c2nnc(Sc3ccc4nsnc4c3[N+](=O)[O-])nc12
-6.4,COCCNC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2cc(C)ccc2C)c1
-6.2,COc1cccc(NC(=O)CSCc2ccc(Br)cc2)c1
-6.7,Cc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCCC2)ccc1C
-7.1,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)cc1
-7.5,O=C(Cn1cc(C(=O)COc2ccccc2)c2ccccc12)NCc1ccc2c(c1)OCO2
-5.1,CCCCC1CCC(C(=O)Nc2nnc(SC)s2)CC1
-6.0,CCCCc1ccc(NC(=O)CS[C@H]2CC(=O)N(c3ccccc3)C2=O)cc1
-6.7,CCc1cccc(CC)c1NC(=O)CS[C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1=O
-6.9,O=C(Cn1c2sc3c(c2c(=O)n(Cc2ccco2)c1=O)CCCC3)Nc1ccccc1
-6.5,CCNc1oc(c2ccccc2)nc1S(=O)(=O)c1ccccc1
-6.3,CCOc1ccc(c2nc(S(=O)(=O)c3ccc(Br)cc3)c(NCCCOC)o2)cc1
-5.9,COc1cc(C=O)cc(Br)c1OCCOc1cccc(C)c1
-5.9,COc1cc(C=O)cc(I)c1OCCOc1ccc(C(C)(C)C)cc1
-6.0,Cc1cc(OCCOc2ccc(C=O)cc2)ccc1Cl
-6.1,Cc1ccc(S(=O)(=O)N(C)CCCC(=O)Nc2ccc(Br)cc2F)cc1
-5.7,Cc1cccc(NC(=O)CCCN2C(=O)CCC2=O)c1C
-6.4,O=C(CCCN1C(=O)CCC1=O)Nc1cccc2c1CCCC2
-5.9,O=C(CCCN1C(=O)CCC1=O)Nc1ccc2c(c1)OCCO2
-5.4,O=C(CCCN1C(=O)CCC1=O)Nc1ccc(F)c(Cl)c1
-6.0,COc1cc(Cl)c(C)cc1NC(=O)CCCN1C(=O)CCC1=O
-6.1,O=C(CCCCCN1C(=O)CCC1=O)Nc1ccc(Cl)c(C(F)(F)F)c1
-5.3,COc1ccc(NC(=O)CCCCCN2C(=O)CCC2=O)cc1Cl
-6.8,COc1ccc(NC(=O)Cc2nnc(SCC(=O)Nc3cccc(Cl)c3Cl)n2C)cc1
-6.7,CCn1c(CC(=O)Nc2ccc(F)cc2)nnc1SCC(=O)Nc1ccc(Br)cc1
-6.6,CCn1c(CNC(=O)c2ccccc2Br)nnc1SCC(=O)Nc1ccc(F)cc1
-6.2,CCCc1nnc(NC(=O)Cn2c(=O)oc3cc(Br)ccc32)s1
-6.1,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1
-6.5,COC(=O)C1=C(C)N(Cc2ccccc2)C(=O)[C@]1(NC(=O)c1ccc(F)cc1)C(F)(F)F
-6.7,CC(=O)Nc1ccc(S(=O)(=O)N[C@@]2(C(F)(F)F)C(=O)Nc3c2c(=O)n(C)c(=O)n3C)cc1
-5.4,COC(=O)N[C@]1(C(F)(F)F)NC(=O)N(c2ccc(F)cc2)C1=O
-6.2,O=C(CC[C@H]1COc2ccccc2O1)NC[C@@H]1COc2ccccc2O1
-5.9,CCCOc1ccc(CC(=O)NCc2ccccc2Cl)cc1OC
-5.6,Cc1cc(NC(=O)Cn2cnc([N+](=O)[O-])n2)nn1CC(=O)NCc1ccco1
-7.0,CC1(C)Cc2c(sc3nc(SCc4ccc([N+](=O)[O-])cc4)n4ncnc4c23)CO1
-6.8,CC1(C)Cc2c(sc3c2c2ncnn2c2nnc(SCC(=O)NCc4ccccc4)n32)CO1
-6.3,Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)NCCCN(C)C)CCCC2
-7.2,O=C1c2ccccc2C(=O)N1c1nc(c2cccc3ccccc23)cs1
-6.8,O=C(Nc1ccon1)c1cc(c2cccnc2)nc2ccc(Br)cc12
-7.7,O=C(Nc1ccc(N2CCOCC2)c2nonc12)c1cc(c2cccnc2)nc2ccc(Cl)cc12
