docking_score,smile
-6.8,CNC(=O)c1cc(S(=O)(=O)NCCC(=O)O)cs1
-8.3,O=S(=O)(c1ccccc1)N1CCN(S(=O)(=O)N2CCCC2)CC1
-9.4,CC(C)N(CC(=O)N(Cc1ccco1)Cc1ccc(F)cc1)C(=O)c1ccc(F)cc1
-9.3,COc1cc(CN2CCN(c3ncccn3)CC2)ccc1OCc1ccccc1
-8.7,CCOc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccc(F)c(Cl)c2)cc1Cl
-9.4,O=C(c1ccccc1)N1CCC(NC(=S)Nc2ccc(F)cc2)CC1
-8.1,c1c2cccnc2c2sc3ccccc3n12
-8.3,COCCCN1C(=O)c2oc3ccccc3c(=O)c2[C@@H]1c1ccc(Br)cc1
-9.2,Cc1ccc2oc3c(c(=O)c2c1)[C@H](c1ccc(F)cc1)N(CCCN(C)C)C3=O
-8.9,CCOc1cc(C=O)ccc1OC(=O)c1oc2ccccc2c1C
-8.7,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(C(=O)O)cc3)n2N)cc1
-9.2,O=c1c2ccccc2c(O)nn1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
-8.8,Nn1c(-c2ccncc2)nn(CC(=O)Nc2ccccc2)c1=S
-7.9,CCOc1cc(C)c(S(=O)(=O)NC2CCCC2)cc1C(C)C
-9.6,Cc1ccc(S(=O)(=O)NCC(=O)NCC(=O)N(C)Cc2cnn(c3ccccc3)c2)cc1
-10.1,COc1cc(/C=c\2/sc3nc([C@H]4COc5ccccc5O4)nn3c2=O)ccc1OCCC(C)C
-9.9,O=C(CCCCn1c(=O)c2ccccc2n(Cc2c(F)cccc2Cl)c1=O)NC1CCCC1
-9.7,COC(=O)c1ccc2c(c1)nc(S)n(CCN1CCN(c3ccccc3F)CC1)c2=O
-9.9,CCc1ccc(c2cc3c(=O)[nH]nc(SCC(=O)NCc4ccccc4Cl)n3n2)cc1
-9.0,O=c1[nH]c(SCc2nc(-c3ccc(F)cc3)no2)nc2ccsc21
-10.1,Cc1ccc(c2noc(c3sccc3S(=O)(=O)N(C)c3ccccc3)n2)cc1
-9.5,O=C(CNC(=O)C(=O)NCc1ccccc1)N1CCO[C@@H](c2ccccc2)C1
-9.0,COc1ccc(S(=O)(=O)Nc2nc(CCC(=O)Nc3nnc(C)s3)cs2)cc1
-9.8,Cn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nnc1c1ccc(=O)n(C)c1
-10.1,COc1ccc(N2C[C@H](c3nc4ccccc4n3C[C@@H](O)COc3ccc(C)c(C)c3)CC2=O)cc1
-9.7,Cc1ccc(OC[C@H](O)Cn2c3ccccc3nc2[C@H]2CC(=O)N(C(C)(C)C)C2)cc1C
-9.5,COC(=O)c1ccc2c(c1)[nH]c(=S)n(Cc1ccc(C(=O)NC3CCCCC3)cc1)c2=O
-10.3,COc1ccc(c2cc(C(F)(F)F)n3nc(C(=O)N4[C@H](C)CCC[C@@H]4C)cc3n2)cc1
-8.2,COC(=O)/C=C(\C)/Nc1ccc(Cc2ccc(Br)cc2)cc1
-9.7,O=C(Nc1nc(CCC(=O)N2CCN(C(=O)c3ccco3)CC2)cs1)NC1CCCCC1
-10.3,Nc1nc(N)c2nc(CN3CCCc4cc(C(=O)N[C@H](CCC(=O)O)C(=O)O)ccc34)cnc2n1
-10.5,Cc1c(Cl)cccc1NC(=O)C(=O)NC[C@@H](c1cccnc1)N1CCc2ccccc12
-9.1,C/C(NN1CCCCCC1)=C1/C(=O)N=C(O)N(c2ccccc2C)C1=O
-10.3,Cc1ccc(C)c(n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SCC(=O)Nc2cccc(F)c2)c1
-8.8,C[C@H](NS(=O)(=O)c1ccccc1)c1ccc2c(c1)OCO2
-9.4,COc1ccc(-n2nc(C)c3c2NC(=O)C[C@H]3c2ccc(O)cc2)cc1
-8.4,Cc1ccc(CC(=O)Nc2ccc(Br)c(Cl)c2)cc1
-9.3,COc1ccccc1NC(=O)c1cnc2nc(C(F)(F)F)nn2c1C
-8.6,CCCc1cc(C(N)=O)c(NC(=O)[C@@H]2CC(C)=C(C)C[C@@H]2C(=O)O)s1
-8.3,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSCC(=O)O)CC2)cc1
-9.7,Cc1nn(c2ccccc2)c2nc(C3CC3)cc(C(=O)NC[C@@H]3CCCO3)c12
-8.4,COCCOCc1nc2n(n1)[C@@H](C(=O)Nc1ccc(C(C)=O)cc1)CC(=O)N2
-8.6,CCc1c(C)sc2[nH]c(=S)n(CCc3ccc(OC)c(OC)c3)c(=O)c12
-9.7,O=C(O)[C@H]1[C@H]2C=C[C@H](C2)[C@@H]1C(=O)Nc1nn(Cc2ccccc2Cl)cc1Cl
-10.1,COc1cc(NC(=O)COc2ccccc2Cl)ccc1N1C(=O)c2ccccc2C1=O
-10.1,CC(C)[C@H](NC(=O)N1c2ccccc2N=C(O)[C@H]1C(C)C)C(=O)N[C@@H](C(=O)O)c1ccccc1
-9.6,CSc1cccc(NC(=O)Cn2c3ccccc3c(=O)n(CCCCC(=O)NCC(C)C)c2=O)c1
-10.4,CC(C)c1ccc(OCC(=O)NCc2nnnn2-c2ccc(F)c(F)c2)cc1
-9.7,Cn1c(=O)c2sc(=S)n(c3ccccc3)c2nc1SCc1ccccc1F
-10.6,O=c1/c(=C\c2ccc(O)cc2)/sc2=NC3=C([C@@H](n12)c1ccccc1)CCc1c3cccc1
-10.0,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)NCc1ccc2c(c1)OCO2
-8.8,Cc1ccccc1-c1nn2c(nnc2C(C)(C)C)s1
-10.8,O=C(COc1ccc(F)cc1)Nc1ccc2c(c1)N(C(=O)c1ccccc1)CCC2
-8.4,CCOc1cc(S(=O)(=O)NC2CCCCCC2)ccc1Cl
-8.7,COc1cc2c(cc1OC)[C@@H](c1c(O)[nH]c(=S)n(c3cccc(C)c3)c1=O)NCC2
-10.0,CC[C@@H]1CCCCN1C(=O)CSc1nc2c3ccccc3[nH]c2c(=O)n1c1ccccc1
-7.8,CSc1nc2c([nH]c(O)nc2=S)n1-c1ccccc1
-9.3,CCOC(=O)c1nn(-c2ccc(C)cc2)c(=O)cc1NCc1ccccc1OC
-10.2,CCOc1ccc(-c2noc([C@H]3CC(=O)N(c4ccc5c(c4)OCO5)C3)n2)cc1
-8.9,CN(C)[C@H](CNC(=O)Cn1nc(O)c2ccccc2c1=O)c1ccccc1Cl
-9.4,O=C(NC1CC1)[C@H](Sc1nnc(CN2CCCCC2)n1c1ccccc1)c1ccccc1
-10.0,Cc1nnc(NS(=O)(=O)c2ccc(/N=N/c3ccc(O)c4ncccc34)cc2)s1
-8.4,CCOCCC(=O)Nc1nnc([C@@H]2CC(=O)N(c3ccccc3CC)C2)s1
-9.7,C[C@H](Sc1nnc(N2CCOCC2)n1c1cccc(F)c1)C(=O)c1ccc(Cl)cc1
-9.7,Cc1ccc([C@H]2[C@H]3C(=O)N(c4ccc(C)cc4C)C(=O)[C@H]3ON2c2ccccc2)cc1
-10.9,Cc1c(O)nc(SCC(=O)Nc2cccc(C(F)(F)F)c2)n(c2ccccc2)c1=O
-10.2,O=C(NC[C@@H](c1ccco1)N1CCCCC1)c1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1
-11.0,Cc1c(NC(=O)C23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)c(=O)n(c2ccccc2)n1C
-10.2,CCOC(=O)C1=C(NC(=O)C(c2ccccc2)c2ccccc2)Nc2ccccc2N=C1C
-9.8,Cc1ccc(NC(=O)Cc2c(O)[nH]c3ccccc3c2=O)c(C)c1
-9.1,CCCOc1ccc([C@H](C)NC(=O)C[C@H]2Sc3ccccc3NC2=O)cc1OCCC
-9.6,O=C(NCCSCc1ccccc1)[C@@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1
-10.0,CCc1ccc([C@@H]2[C@H]3C(=O)N(c4ccc(Cl)cc4)C(=O)[C@H]3ON2c2ccccc2)cc1
-10.3,CCCC(=O)N1CCC[C@H](c2nc3c(nnn3Cc3ccccc3)c(O)n2)C1
-10.0,CCOc1ccccc1NC(=S)NCc1ccccc1CN1CCOCC1
-9.3,O=C(CCCC(=O)N1CCN(c2ccccn2)CC1)Nc1ccc(N2CCCC2)cc1
-10.4,COc1ccc(N2C(=O)C[C@@H](N(CCc3ccccc3)C(=O)Nc3ccc(F)cc3)C2=O)cc1
-8.3,Cc1cc(C)c(S(=O)(=O)c2ccccc2Cl)c(C)c1
-10.0,O=C(Cc1ccccc1Br)Nc1ccc(C(=O)c2ccccc2)cc1
-8.1,O=C(O)CSc1ccc(NC(=O)C2CCCCC2)cc1
-9.0,CN(CC(=O)N1CCN(c2ccccn2)CC1)S(=O)(=O)c1ccc(Cl)cc1
-9.9,Cc1cc(C)cc(N2C(=O)C[C@H](NCCc3c[nH]c4ccccc34)C2=O)c1
-9.8,C[C@@H]1CC[C@@H]2C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)[C@@H]2C1
-9.4,Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(N3C[C@H](C)C[C@H](C)C3)n2)cc1
-8.3,CCOC(=O)C1=C(Cn2cnc3c2c(=O)n(C)c(=O)n3C)NC(=O)N[C@H]1c1ccco1
-10.6,CC(C)c1ccc([C@@H](NC(=O)CN2C(=O)N[C@@]3(CCc4ccccc34)C2=O)C(C)C)cc1
-8.5,COc1ccc(NC(=O)[C@@H](C)Sc2nnc(Nc3cccc(F)c3)s2)cc1OC
-9.4,C[C@@H](NC(=O)/C=C/c1ccc(F)cc1)c1ccc2c(c1)OCCO2
-9.4,CC(=O)NCCn1nc([C@@H]2CCN(Cc3ccccc3Cl)C2)c2nccnc21
-9.5,C[C@@H](C(=O)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1)N1CCCC1
-8.5,C[C@@H](Oc1ccccc1F)C(=O)N1CCCC[C@@H]1CCN1CCCC1
-7.7,C[C@H](Oc1ccc2c(c1)OCO2)C(=O)N1CCCC[C@H]1CN(C)C
-9.2,CC(C)C(=O)N1CCC[C@@H](c2nnc(-c3cccnc3)o2)C1
-7.0,CN1c2ccccc2[C@H](CC(=O)O)C1=O
-7.0,COc1cccc(-c2ncc(C=O)s2)c1
-9.8,Cc1cnc(n2ncc(C(=O)N[C@@H]3CCOC3)c2C(C)C)nc1c1ccc(F)cc1
-8.2,Cc1ccn2cc(CNC(=O)CCc3cnccn3)nc2c1
-10.4,Cc1cc(C(=O)N2CCC[C@H](c3cc(=O)nc4n3CCC4)C2)on1
-9.8,Cc1cc2n(n1)[C@@H](C(F)F)C[C@@H]([C@H]1CCCN(C(=O)Cc3ccc(N(C)C)cc3)C1)N2
-9.8,COc1cc(C)ccc1CN1CCCC[C@@H]1c1ncc2c(n1)CCN(C)C2
-10.0,Cc1ccc(n2ncc(C(=O)[C@@H]3CCCN(S(=O)(=O)N4CCCCC4)C3)c2N)cc1
-9.2,COc1ccc([C@H]2[C@@H]3CCCC[C@@H]3[C@@H]2NC(=O)c2ccc(C)nc2)cc1OC
-12.1,Cc1[nH]c2ccc(C)cc2c1CC(=O)N1CCC[C@]2(CCC(=O)N2)[C@H]1c1ccc(F)cc1
-8.5,c1ccc2c(c1)c1ccccc1n2CN1CCOCC1
-10.2,CSCC[C@H](NC(=O)c1cc2c(cccc2C)[nH]1)c1cc(=O)[nH]c(c2cccnc2)n1
-9.6,Cc1cc(C(=O)Nc2nc3c(s2)CN(C)CC3)c2cccc(C)c2n1
-10.4,Cc1ccccc1[C@@H]1CN(CC(=O)N2C[C@H](C)C[C@H](C)C2)C[C@H]1c1csnn1
-11.5,COc1ccc(CC(=O)N2CCNC(=O)[C@@H](Cc3cccc(c4ccccc4C)c3)C2)cc1
-9.3,COc1ccc(CN2C[C@@H]3CC[C@@](O)(c4ncccc4C)[C@@H]3C2)c(OC)c1
-10.5,Cc1cnccc1c1cn(C)nc1[C@H]1CCCN1C(=O)Cc1ccc(F)cc1
-8.0,Cn1ncc(Cl)c1[C@@H]1CCCCCN1C(=O)Cc1cccs1
-8.8,Cn1ncc2-c3c(CCc12)sc(N(C[C@@H]1CCCO1)C(=O)c1c(Cl)cnn1C)n3
-11.5,Cn1cc(CCC(=O)N2C[C@@H](c3ccccc3F)[C@]3(C2)CCCCC(=O)N3)c2ccccc12
-9.0,Cn1ccc(C(=O)N2CCC(c3nc(NC4CC4)ncc3c3ccccn3)CC2)n1
-9.4,Cn1ccnc1[C@@H](NC(=O)c1ccccc1Cn1cncn1)c1ccc(F)cc1
-9.5,O=C(C1CC1)N1CCC[C@@H](c2cc3nc4c(c(O)n3n2)CN(C2CCCC2)CC4)C1
-8.7,O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)/C1=C\NCCO
-10.1,C[C@H](NC(=O)Cn1c(=O)oc2ccccc21)c1cc2ccccc2o1
-7.4,C1CCN2[C@H]3NCCC[C@H]3[C@@H]3CCCCN3[C@H]2C1
-6.9,C[C@@H]1CCCC[C@H]1N1CN=C(NC#N)NC1
-8.1,CN(Cc1ccsc1)C(=O)CSc1ncc(c2ccc(Br)cc2)[nH]1
-7.9,CCCCn1nnnc1CN(c1nccs1)S(=O)(=O)c1ccccc1
-5.8,CN(C)CCN(C)Cc1ccc(N(C)C)cc1
-10.5,O=C(Cc1ccccc1F)N[C@@H](Cc1cc(=O)[nH]c(N2CCCC2)n1)c1ccccc1
-10.2,NC(=O)[C@]1(Cc2ccccc2c2cccs2)CCN(C(=O)CCc2ccccc2)C1
-9.5,O=S1(=O)NC(c2cnn(Cc3ccccc3)c2)=Nc2ccccc21
-10.5,O=C([C@H]1CCCCO1)N1CCC[C@H]1c1nc(Nc2ccccc2)cc(c2ccncc2)n1
-9.7,O=C(CCCN1CCCC1)N1CCC[C@H](c2nc(Nc3ccccc3)n3ccsc23)C1
-9.4,O=S(=O)(CCOc1ccccc1)N1CCO[C@@H](c2nc(c3cccnc3)no2)C1
-9.2,Nc1c(C(=O)[C@H]2CCN(C(=O)CN3CCCC3=O)C2)cnn1-c1ccccc1
-11.0,O=C(NCCn1ncc(c2cnccn2)c1c1cccs1)[C@H]1CC(=O)Nc2ccccc12
-7.5,Nc1cccc(C(=O)N[C@H]2CCS(=O)(=O)C2)c1
-9.7,O=C(CC1CCCC1)N1CC[C@@H](c2nc(-c3ccccn3)no2)C1
-8.1,NCc1ccc(NC(=O)c2cc(F)cc(F)c2)cc1
-10.0,CC(C)N1CCc2nc([C@@H]3CCCN3C(=O)Cc3ccc(F)cc3)[nH]c(=O)c2C1
-10.0,CC(C)S(=O)(=O)N1CCc2nc([C@@H]3CCCCN3C(=O)c3cccnc3)[nH]c(=O)c2C1
-9.8,COc1cccc(c2cc(c3cccnc3)nn2CCNC(=O)c2cnn(C(C)C)c2)c1
-9.8,COc1ccc([C@H](NC(=O)c2ccc([C@H](C)N3CCOCC3)o2)c2ccccc2)cc1
-9.3,CC1(C)C(=O)NCCN1C(=O)Cn1nc(-c2cccs2)cc(N)c1=O
-9.0,C[C@H](Cc1ccccn1)NC(=O)[C@@H](c1ccccc1)N1CCCC[C@@H]1C
-8.8,COc1ccc(OC[C@@H](C)NCc2cnc(N3CCC[C@@H](C)C3)nc2)cc1
-10.5,CC1CCN(C(=O)c2cc([C@@H]3CCCN(Cc4cccc(Cl)c4)C3)no2)CC1
-9.6,C[C@@H]1CN(c2ncc3c(n2)CC(C)(C)C[C@@H]3NC(=O)CC2CCCC2)C[C@H](C)O1
-10.1,CC(=O)N[C@@H](c1ccccn1)C1CCN(Cc2ccc3c(c2)C[C@H](C)O3)CC1
-10.9,C[C@@H]1Cc2ccccc2N1C(=O)Cn1nc2n(-c3ccccc3C3=NCCN23)c1=O
-10.0,CCC(=O)N1CCO[C@@](Cc2cccc(-c3ccncc3)c2)(C(N)=O)C1
-9.7,CCC(C)(C)n1nnnc1[C@@H](c1cc2ccc(C)cc2[nH]c1=O)N1CCN(c2ccccc2F)CC1
-9.5,CCC(CC)C(=O)N1CCC[C@@H]1c1nc2c(c(=O)[nH]1)CN(C(=O)c1ccnn1CC)CC2
-10.3,CCCC(=O)N1CCc2nc([C@H]3CCCN(Cc4cccc(F)c4F)C3)[nH]c(=O)c2C1
-7.6,CCCCN(C(=O)CN1CCN(c2nccs2)CC1)[C@@H]1CCS(=O)(=O)C1
-9.6,CCCNC(=O)[C@@]1(Cc2ccc(c3ccncc3)cc2)CCCN(Cc2ccccn2)C1
-9.2,CC[C@@H]1C[C@H](C(F)(F)F)n2nc([C@H]3CCCN3C(=O)c3ccccn3)cc2N1
-9.1,CC[C@@H]1C[C@H](C(F)(F)F)n2nc(C3CCN(C(=O)Cn4ccnc4)CC3)cc2N1
-9.1,CCc1nn2c(nc(Cn3cccn3)cc2O)c1-c1ccc(OC)c(OC)c1
-9.5,CCc1c(C)sc2ncn([C@H]3CCCN(C(=O)c4cn(CC)nc4C)C3)c(=O)c12
-9.7,CCc1nnsc1C(=O)N1CC[C@@]2(C1)CCc1ccccc1C(=O)N2
-9.1,CCn1c2ccc(S(=O)(=O)NCC3(N4CCOCC4)CCCCC3)cc2oc1=O
-9.0,CCn1cc(C(=O)N2Cc3ccc(OC)cc3C[C@@H]2C2CCOCC2)cn1
-10.1,CCN(CC)C(=O)[C@@]1(Cc2cccc(c3cccnc3)c2)CCN(C(=O)[C@@H]2CC=CCC2)C1
-8.0,CCN(CCN(C)C)C(=O)c1cc(-c2ccccn2)c(N2CCOCC2)s1
-9.7,CCN1C[C@@H](C(=O)N2CCc3nc([C@@H]4CCCN(C(C)=O)C4)ncc3C2)CC1=O
-9.8,CCNC(=O)[C@@]1(Cc2ccccc2c2cccnc2)CCCN(Cc2cccnc2)C1
-8.8,CCNC(=O)[C@@]1(Cc2ccccc2c2ccsc2)CN(C(=O)c2cnccn2)CCO1
-9.0,CCOc1ccc(CCC(=O)N2CCc3nc([C@H]4CCCNC4)ncc3C2)cc1
-9.8,OCC[C@@H]1CN(Cc2cccc(C(F)(F)F)c2)CCN1Cc1ccccc1
-9.7,COc1ccc(CCC(=O)N2CC[C@H](c3ncc4c(n3)CCNC4)C2)cc1
-8.0,COc1cc(OC)c(S(=O)(=O)NC[C@H](C)n2nc(C)c(C)c2C)cc1Cl
-9.6,COc1ccc(S(=O)(=O)N2CCC[C@H]2Cn2nnc(c3ccccn3)n2)cc1
-9.4,COc1ccc2c(c1)c(CN1CCN(CCOc3ccccc3)CC1)cn2CC(=O)N
-10.2,COc1ccc2[nH]c3c(c2c1)CCN1[C@H]([C@@H]2CCC=CO2)N2CCC31CC2
-8.9,Cc1cc(C)c(-n2cccn2)c(CN2C[C@H]3CCCN3C[C@@H]2CCO)c1
-9.7,Cc1cc(C(F)(F)F)c2c(n1)onc2[C@@H]1CCCN(C(=O)C[C@@H](C)n2ccnc2)C1
-9.4,COc1ccccc1CN1CCC[C@@H]1c1c(c2ccnc(N3CCCC3)n2)cnn1CCO
-10.0,COc1ccccc1CN1CCc2nc([C@@H]3CCN(C(=O)C[C@H]4C=CCC4)C3)nc(O)c2C1
-10.9,COc1ccccc1-c1ccccc1C[C@@H]1CN(C(=O)C2CCC2)CCNC1=O
-10.5,COc1ccccc1c1ccccc1C[C@@H]1CN(C(=O)c2ccncc2)CCNC1=O
-9.4,Cc1cc(C)n(CC(=O)Nc2ncc(Cc3ccc(Cl)c(Cl)c3)s2)c(=O)n1
-9.6,Cc1cc(C)n([C@H](C)CC(=O)N2CCC[C@@H](c3cc4cccnc4[nH]3)C2)n1
-8.1,CS(=O)(=O)c1cc(Cl)cnc1C1CCN(Cc2ccsc2)CC1
-10.3,CS(=O)(=O)c1ccc(n2ncc3c2C[C@@H]2CC[C@H]3N2C(=O)CCc2ccccc2)cc1
-9.5,Cc1nn(-c2ccc(F)cc2)c(C)c1CNC(=O)c1ccn(C(F)F)n1
-10.8,CNC(=O)[C@]1(Cc2ccc(c3ccccc3OC)cc2)CCN(C(=O)c2c[nH]nc2C)C1
-8.9,COc1ccc(CN2CCc3nc(c4ccncc4)nc(NCCN(C)C)c3C2)cc1
-9.8,Cc1nn(C(C)C)cc1S(=O)(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1c1nc(c2ccccc2)no1
-8.8,COc1ccccc1-c1noc(CCC(=O)N(C)CC(F)(F)F)n1
-9.3,CN1CCC(N(C[C@H]2CCCO2)C(=O)CCc2nc(-c3ccccn3)no2)CC1
-9.2,CN1CCCC[C@@H]1c1ncc2c(n1)CCN(C(=O)CCc1ccccc1)C2
-8.0,COCCC(=O)N1CCC[C@H](c2nc(O)c3c(n2)CCN(C)C3)C1
-10.2,CNC(=O)[C@@]1(Cc2ccc(c3ccccc3)cc2)CCCN(C(=O)C2CCC2)C1
-9.3,CNc1cc(CCNS(=O)(=O)c2ccc(F)cc2)nc(-c2ccccn2)n1
-7.5,O=[N+]([O-])c1ccc(N2CCN(CCO)CC2)c(C(F)(F)F)c1
-8.8,CN1CCN(C(=O)CN2C(=O)S/C(=C\c3ccccc3F)C2=O)CC1
-8.5,Clc1ccccc1[C@H]1NCCc2ccccc12
-8.2,COc1cc(CCC(=O)Nc2nnc(C(C)(C)C)s2)cc(OC)c1OC
-8.5,Cc1cc(NC(=S)NC(=O)COc2ccccc2)c(C)cc1I
-9.1,O=C(O)[C@@H]1C2CCC(CC2)[C@H]1C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1
-9.2,C[C@@H](O)c1cccc(NC(=S)Nc2ccc(S(=O)(=O)N3C[C@H](C)C[C@H](C)C3)cc2)c1
-9.1,COc1ccccc1[C@H]1CCCN1Cc1c(C)nc2ccccn12
-8.9,C[C@@H](NC(=O)Cn1ccnc1-c1ccccc1)c1ccccn1
-10.1,COc1ccc2c(c1)c(C[C@H](C)NC(=O)c1ccc3oc(=O)n(C)c3c1)cn2C
-10.7,Cc1cc2cc(NC(=O)CC[C@]3(c4ccccc4)NC(=O)NC3=O)cc(Cl)c2o1
-10.7,Cc1nn(C)c2nc(C)cc(C(=O)N3CCN(c4nc5ccccc5s4)CC3)c12
-9.7,CCn1cc(c2cc(C(=O)Nc3ccc4c(c3)ncn4C3CCCCC3)no2)cn1
-10.2,Cc1cccn2cc(C(=O)N3CCC(COc4ccc(Cl)cc4)CC3)nc12
-10.1,CCOc1ccc(Cc2ccc([C@@H]3CCCN(C(=O)c4cnccn4)C3)nc2)cc1
-10.7,NC(=O)c1cccc(c2ccc([C@@H]3CCCN3CC(=O)Nc3ccc(F)cc3)nc2)c1
-9.5,COc1cc(CN2CCO[C@@H](c3ccc(c4cnn(C)c4)cn3)C2)ccc1OCC(=O)N
-8.8,CC(=O)N1CCC[C@@H](c2nc(N(C)C)ncc2-c2ccccc2)C1
-9.6,CN(C)c1cc([C@@H]2CC(=O)N(C)C2)nc(C2CCN(C(=O)CC3CCCC3)CC2)n1
-11.4,CN(C)C(=O)c1sc2ccccc2c1[C@@H]1CN(C(=O)c2cccc3cccnc23)CCO1
-9.7,Cc1nc([C@@H]2CCCCN2S(=O)(=O)N2CCOCC2)nc2c1CCC(=O)N2CC1CC1
-10.8,O=C(c1ccccc1)N1CCC[C@H](N2C(=O)NC3(CCN(Cc4ccccc4)CC3)C2=O)C1
-10.6,CCC(=O)N1CCC2(CC1)NC(=O)N([C@H]1CCCN(C(=O)[C@H](C)c3ccccc3)C1)C2=O
-9.9,O=C(C1CCC1)N1CCC[C@@H](N2C(=O)NC3(CCN(Cc4ccccc4)CC3)C2=O)C1
-9.3,CCCN1CCC2(CC1)NC(=O)N([C@@H]1CCCN(C(=O)C(C)(C)C)C1)C2=O
-8.9,CCCN1CCC2(CC1)NC(=O)N([C@H]1CCCN(C(=O)C3CCC3)C1)C2=O
-10.5,CNC(=O)c1ccc(c2ccc(CNC(=O)CCc3cccc(Cl)c3)cc2)nc1C
-10.5,Cc1nn(c2ccc(F)cc2)c(C)c1CN1CC[C@H](c2c3cccnc3sc2C(=O)N)C1
-10.3,O=C(CCc1ccccc1)N1CCC[C@@H]1c1cc(CCOc2cccc(F)c2)[nH]n1
-10.0,Cc1ncncc1C(=O)N1CCC[C@@H](c2ccc(C(=O)Nc3ccc(F)cc3)cn2)C1
-10.4,Cc1nc([C@H]2CCCN(C(=O)CC3CCCC3)C2)nc2c1CCCN2CCc1ccccn1
-7.1,CCOC(=O)c1c(C)oc2cc(CN(C)C)c(O)c(Cl)c21
-9.8,CNc1nc([C@@H]2CCCN(C)C2)nc2c1CCN(S(=O)(=O)c1ccc(OC)cc1)C2
-10.3,CNC(=O)c1ccc([C@@H]2CCCN2C(=O)c2ccc3c(c2)NC(=O)C(C)(C)O3)nc1C
-9.8,CC(=O)N[C@H]1CCO[C@@H](c2cccc(NC(=O)Cc3ccc(F)cc3)c2)C1
-8.2,CCCC(=O)Nc1cccc([C@H]2C[C@@H](NC(C)=O)CCO2)c1
-9.9,CC(C)C(=O)N1CC[C@]2(C)[C@H]1CCCCC(=O)N2Cc1ccc(C(F)(F)F)cc1
-9.3,Cc1ccc2c(NC(=O)CN(C)S(=O)(=O)c3ccc(F)cc3)n[nH]c2n1
-8.5,CC(=O)N1CCC(N2CCO[C@H](CC3CCCCC3)C2)CC1
-7.2,CN1CCN(Cc2sc(N)nc2-c2cccs2)CC1
-8.9,OCC1CCN([C@@H]2CCCN(Cc3ccccc3OC(F)F)C2)CC1
-7.8,O=C1C[C@@H](N2CCSCC2)C(=O)N1c1ccc(Cl)cc1
-8.5,COc1ccc(N)cc1NC(=O)c1cccc(OCCC(C)C)c1
-9.3,Cc1nc([C@]2(O)CCCN(C(=O)C(C)C)CC2)sc1CCOc1ccc(F)cc1
-8.6,CNC(=O)[C@]1(Cc2cc(C3CCCCC3)no2)CCN(S(=O)(=O)N2CCOCC2)C1
-10.0,Cc1nc([C@H]2CCCCN2C(=O)C2CCCCC2)nc2c1CCC(=O)N2CC1CC1
-9.9,Cn1cc(Cn2cnc3sc4c(c3c2=O)CC[C@H](NCc2ccccc2)C4)cn1
-9.3,COCCC(=O)N1CCCC[C@H]1c1nc(C)c2c(n1)N(Cc1ccccn1)C(=O)CC2
-11.2,Cc1nc([C@@H]2CCCCN2Cc2ccncc2)nc2c1CCC(=O)N2CCc1ccccc1
-9.1,COc1ccc(CCNC(=O)CCN2Cc3ccccc3O[C@H](c3ccccc3F)C2)cc1OC
-10.4,Cc1ccccc1c1nn(c2ccc(F)cc2F)cc1CN(C)[C@@H]1CS(=O)(=O)C[C@H]1O
-10.9,Cn1cc(C(=O)N2CCC([C@H]3CCCCN3C(=O)Cc3ccccc3F)CC2)ccc1=O
-9.0,CN(CCc1ccccn1)C(=O)[C@@H]1CN(C(=O)c2ccc(=O)n(C)c2)CCO1
-8.5,C[C@@H](NC(=O)CC1CCN(Cc2ccnn2C)CC1)c1ccccc1
-9.6,CN(Cc1ccc2ncccc2c1)C(=O)c1cccn(CC(=O)NC2CCCC2)c1=O
-11.0,O=C(Cn1cc(C(=O)Nc2cccc(n3cccn3)c2)ccc1=O)N1CCc2ccccc12
-10.4,O=C(Nc1nccs1)c1cc([C@H]2CN(C(=O)c3cccnc3)CCO2)nc2ccccc12
-10.5,CNC(=O)c1cc([C@@H]2CCN(C(=O)CCc3ccc(OC)cc3)C2)nc2ccccc12
-8.7,CCCn1cc(S(=O)(=O)N2CCC(Cc3nn(C)cc3C(=O)N)CC2)c(C)n1
-9.6,CC(C)Oc1ccc(CN2CCC(Cc3nn(C)cc3C(=O)NC3CCCC3)CC2)cc1
-10.4,COc1cccc(CNc2cc(CC3CCN(C(=O)[C@@H]4CC54CCC5)CC3)nc(C)n2)c1
